age,category,citizenship,company.name,company.type,country code,founded,from emerging,gdp,gender,industry,inherited,name,rank,region,relationship,sector,was founder,was political,wealth.type,worth in billions,year
69,New Sectors,United States,Pharmacyclics,aquired,USA,1991,True,0.0,male,Technology-Medical,True,Robert Duggan,931,North America,investor,pharmaceuticals,True,False,executive,1.9,2014
69,Financial,Australia,Leda Holdings,new,AUS,1976,True,0.0,male,Real Estate,True,Robert Ell,1465,North America,founder,construction,True,False,self-made finance,1.1,2014
60,Traded Sectors,United States,The Gap,new,USA,1969,True,0.0,male,Consumer,True,Robert Fisher,869,North America,relation,clothing ,True,False,inherited,2.0,2014
82,Traded Sectors,Australia,Inghams Enterprises,new,AUS,1918,True,0.0,male,Consumer,True,Robert Ingham,1565,North America,relation,agriculture,True,False,executive,1.0,2014
72,0,United States,International Forest Products,new,USA,1972,True,0.0,male,Other,True,Robert Kraft,580,North America,founder,paper products,True,False,founder non-finance,2.9,2014
90,Financial,Malaysia,Shangri-La Hotels,new,MYS,1971,True,0.0,male,Diversified financial,True,Robert Kuok,95,East Asia,founder,hotels,True,False,self-made finance,11.5,2014
77,Resource Related,United States,Cogen Technologies,new,USA,1983,True,0.0,male,Energy,True,Robert McNair,869,North America,founder,cogeneration,True,False,privatized and resources,2.0,2014
68,Non-Traded Sectors,Canada,Future Electronics,new,CAN,1968,True,0.0,male,"Retail, Restaurant",True,Robert Miller CA,764,North America,founder,electronics,True,False,founder non-finance,2.3,2014
76,Non-Traded Sectors,United Kingdom,Duty Free Shopping,new,GBR,1963,True,0.0,male,"Retail, Restaurant",True,Robert Miller UK,1092,Europe,founder,retail,True,False,founder non-finance,1.6,2014
35,New Sectors,United States,Ubiquiti Networks,new,USA,2005,True,0.0,male,Technology-Computer,True,Robert Pera,642,North America,founder,wireless products,True,False,founder non-finance,2.7,2014
72,Non-Traded Sectors,United States,Save Mart,new,USA,1952,True,0.0,male,"Retail, Restaurant",True,Robert Piccinini,1465,North America,relation,groceries,True,False,inherited,1.1,2014
73,Traded Sectors,United States,Rich Products Corporation,new,USA,1945,True,0.0,male,Consumer,True,"Robert Rich, Jr.",551,North America,relation,frozen foods,True,False,inherited,3.0,2014
60,Financial,United States,Tana Exploration Company,new,USA,1980,True,0.0,male,Diversified financial,True,Robert Rowling,295,North America,relation,oil,True,False,self-made finance,4.9,2014
47,Financial,United States,Ziff Davis Inc,new,USA,1928,True,0.0,male,Diversified financial,True,Robert Ziff,305,North America,relation,publishing,True,False,inherited,4.8,2014
-1,Non-Traded Sectors,Brazil,Grupo Abril,new,BRA,1950,True,0.0,female,Media,True,Roberta Anamaria Civita,1540,Latin America,relation,media,True,False,inherited,1.1,2014
65,Resource Related,Chile,Angelini Group,new,CHL,1955,True,0.0,male,Mining and metals,True,Roberto Angelini Rossi,1092,Latin America,relation,forestry and mining,True,False,inherited,1.6,2014
71,Financial,Mexico,Banamex,aquired,MEX,1884,True,0.0,male,Money Management,True,Roberto Hernandez Ramirez,988,Latin America,former CEO,banking,True,False,self-made finance,1.8,2014
66,Non-Traded Sectors,Brazil,Globo Organizations,new,BRA,1925,True,0.0,male,Media,True,Roberto Marinho,137,Latin America,relation,media,True,False,inherited,9.1,2014
45,New Sectors,China,Baidu,new,CHN,2000,True,0.0,male,Technology-Computer,True,Robin Li,91,East Asia,founder,internet,True,False,founder non-finance,12.1,2014
60,Resource Related,United States,Lewis Energy,new,USA,1983,True,0.0,male,Energy,True,Rodney Lewis,731,North America,founder,oil and natural gas,True,False,privatized and resources,2.4,2014
77,Traded Sectors,United States,Penske Racing,new,USA,1965,True,0.0,male,Consumer,True,Roger Penske,1270,North America,founder,automobiles,True,False,founder non-finance,1.4,2014
65,Non-Traded Sectors,United States,Golden Eagle International Group,new,USA,1992,True,0.0,male,"Retail, Restaurant",True,Roger Wang,520,North America,founder,retail,True,False,founder non-finance,3.1,2014
59,Financial,Germany,Gerling Konzern,new,DEU,1904,True,0.0,male,Money Management,True,Rolf Gerling,1046,Europe,relation,insurance,True,False,inherited,1.7,2014
47,Resource Related,Russia,Millhouse LLC,new,RUS,1988,True,0.0,male,Non-consumer industrial,True,Roman Abramovich,137,Europe,founder,private investment company,True,True,privatized and resources,9.1,2014
46,Financial,Russia,Credit Bank of Moscow,new,RUS,1994,True,0.0,male,Money Management,True,Roman Avdeev,1210,Europe,founder,banking,True,False,self-made finance,1.4,2014
66,New Sectors,United States,Symphony Technology Group,new,USA,2002,True,0.0,male,Technology-Computer,True,Romesh T. Wadhwani,796,North America,founder,private equity,True,False,founder non-finance,2.2,2014
70,Financial,United States,Baron Capital Group,new,USA,1982,True,0.0,male,Money Management,True,Ron Baron,869,North America,founder,investment banking,True,False,self-made finance,2.0,2014
61,Non-Traded Sectors,United States,Yucaipa Companies,new,USA,1986,True,0.0,male,"Retail, Restaurant",True,Ron Burkle,642,North America,founder,private equity,True,False,founder non-finance,2.7,2014
56,Non-Traded Sectors,Singapore,OSIM International,new,SGP,1980,True,0.0,male,"Retail, Restaurant",True,Ron Sim,1372,East Asia,founder,retail,True,False,founder non-finance,1.2,2014
83,Non-Traded Sectors,Canada,Tim Hortons,new,CAN,1967,True,0.0,male,"Retail, Restaurant",True,Ronald Joyce,1372,North America,founder,restaurant,True,False,founder non-finance,1.2,2014
70,Traded Sectors,United States,Est?Lauder,new,USA,1946,True,0.0,male,Consumer,True,Ronald Lauder,408,North America,relation,makeup,True,False,inherited,3.7,2014
71,Financial,United States,MacAnderws and Forbes Holdings,aquired,USA,1980,True,0.0,male,Private equity/leveraged buyout,True,Ronald Perelman,73,North America,founder,holding company,True,False,self-made finance,14.0,2014
83,energy,Canada,ATCO,new,CAN,1947,True,0.0,male,Real Estate,True,Ronald Southern,931,North America,founder,logistics,True,False,privatized and resources,1.9,2014
72,Traded Sectors,United States,Ashley Furniture,aquired,USA,1970,True,0.0,male,Consumer,True,Ronald Wanek,988,North America,founder,furniture,True,False,founder non-finance,1.8,2014
59,New Sectors,United States,Stryker Corporation,new,USA,1941,True,0.0,female,Technology-Medical,True,Ronda Stryker,466,North America,relation,medical supplies,True,False,inherited,3.4,2014
-1,Traded Sectors,Italy,Gruppo Campari,new,ITA,1860,True,0.0,female,Consumer,True,Rosa Anna Magno Garavoglia,446,Europe,relation,spirits,True,False,inherited,3.5,2014
87,Resource Related,Peru,Grupo Prescia (now Pandora Group),new,PER,1889,True,0.0,female,Mining and metals,True,Rosa Brescia Cafferata,1143,Latin America,relation,"mining, banking",True,False,inherited,1.6,2014
73,Traded Sectors,Germany,Oetker-Gruppe,new,DEU,1891,True,0.0,female,Consumer,True,Rosely Schweizer,1078,Europe,relation,retail,True,False,inherited,1.7,2014
64,Non-Traded Sectors,Brazil,Grupo Camargo Correra,new,BRA,1939,True,0.0,female,Constrution,True,Rossana Camargo de Arruda Botelho,796,Latin America,relation,construction,True,False,inherited,2.2,2014
49,Non-Traded Sectors,Tanzania,Vodacom Tanzania,subsidiary,TZA,1999,True,0.0,male,Media,True,Rostam Azizi,1565,Sub-Saharan Africa,investor,telecom,True,False,executive,1.0,2014
51,Financial,Russia,Russian Standard Vodka,new,RUS,1998,True,0.0,male,Money Management,True,Roustam Tariko,869,Europe,founder,liquor,True,False,self-made finance,2.0,2014
57,Non-Traded Sectors,Brazil,MRV Engenharia,new,BRA,1979,True,0.0,male,Constrution,True,Rubens Menin Teixeira de Souza,1372,Latin America,founder,construction,True,False,founder non-finance,1.2,2014
64,Resource Related,Brazil,Cosan,aquired,BRA,1936,True,0.0,male,Energy,True,Rubens Ometto Silveira Mello,931,Latin America,chairman,ethanol,True,False,privatized and resources,1.9,2014
65,Resource Related,Mexico,Industrias CH,new,MEX,1991,True,0.0,male,Non-consumer industrial,True,Rufino Vigil Gonzalez,1284,Latin America,founder,steel,True,False,privatized and resources,1.3,2014
72,Financial,United States,Franklin Resources,new,USA,1947,True,0.0,male,Money Management,True,"Rupert Johnson, Jr.",224,North America,relation,mutal funds,True,False,inherited,6.2,2014
82,Non-Traded Sectors,United States,News Limited,new,USA,1923,True,0.0,male,Media,True,Rupert Murdoch,78,North America,relation,media,True,False,inherited,13.5,2014
60,Resource Related,Russia,RESO-Garantiya,new,RUS,1991,True,0.0,male,Energy,True,Rustem Sulteev,1465,Europe,founder,insurance,True,False,privatized and resources,1.1,2014
39,Non-Traded Sectors,United States,Relativity Media,new,USA,2004,True,0.0,male,Media,True,Ryan Kavanaugh,1565,North America,founder,film,True,False,founder non-finance,1.0,2014
87,Financial,Japan,Promise Consumer Finance,new,JPN,1962,True,0.0,male,Money Management,True,Ryoichi Jinnai,1540,East Asia,founder,finance,True,False,self-made finance,1.1,2014
58,Traded Sectors,United States,S. C. Johnson & Son,new,USA,1886,True,0.0,male,Consumer,True,S. Curtis Johnson,551,North America,relation,cleaning supplies,True,False,inherited,3.0,2014
89,Traded Sectors,United States,Slim-Fast,new,USA,1940,True,0.0,male,Consumer,True,S. Daniel Abraham,925,North America,founder,beverages,True,False,founder non-finance,2.0,2014
70,Non-Traded Sectors,United States,Walmart, new,USA,1962,True,0.0,male,"Retail, Restaurant",True,S. Robson Walton,14,North America,relation,retail,True,False,inherited,34.2,2014
92,Non-Traded Sectors,United States,Chick-fil-A,new,USA,1946,True,0.0,male,"Retail, Restaurant",True,S. Truett Cathy,224,North America,founder,restaurants,True,False,founder non-finance,6.2,2014
43,Non-Traded Sectors,Lebanon,Saudi Oger,aquired,LBN,1978,True,0.0,male,Constrution,True,Saad Hariri,1154,Middle East/North Africa,relation,construction,True,False,inherited,1.5,2014
-1,Financial,United Arab Emirates,Al-Ghurair Group,new,ARE,1960,True,0.0,male,Diversified financial,True,Saif Al Ghurair,609,Middle East/North Africa,relation,industrial goods,True,False,inherited,2.8,2014
72,Financial,Saudi Arabia,Dallah al Baraka Group,new,SAU,1969,True,0.0,male,Diversified financial,True,Saleh Kamel,731,Middle East/North Africa,founder,airport maintenance,True,False,self-made finance,2.4,2014
65,Traded Sectors,Singapore,Tee Yih Jia Food Manufacturing,aquired,SGP,1969,True,0.0,male,Consumer,True,Sam Goi,869,East Asia,executive chairman,food manufacturing,True,False,executive,2.0,2014
72,Financial,United States,Equity Group Investments,new,USA,1968,True,0.0,male,Real Estate,True,Sam Zell,345,North America,founder,real estate,True,False,self-made finance,4.3,2014
57,Financial,Egypt,Orascom,new,EGY,1950,True,0.0,male,Real Estate,True,Samih Sawiris,1284,Middle East/North Africa,relation,construction,True,False,inherited,1.3,2014
86,Non-Traded Sectors,United States,Advance Publications,new,USA,1909,True,0.0,male,Media,True,"Samuel Newhouse, Jr.",132,North America,relation,media,True,False,inherited,9.3,2014
74,Financial,Hong Kong,Prudential Enterprise,new,HKG,1958,True,0.0,male,Real Estate,True,Samuel Tak Lee,551,East Asia,relation,real estate,True,False,inherited,3.0,2014
63,Financial,Taiwan,Ruentex Group,,Taiwan,0,True,0.0,male,Diversified financial,True,Samuel Yin,483,East Asia,,"retail, financial services, real estate",True,False,,3.3,2014
48,Financial,Russia,Tashir Group,new,RUS,1999,True,0.0,male,Other,True,Samvel Karapetyan,345,Europe,founder,real estate,True,False,founder non-finance,4.3,2014
45,Traded Sectors,Spain,Zara,new,ESP,1975,True,0.0,female,Consumer,True,Sandra Ortega Mera,227,Europe,relation,clothing,True,False,inherited,6.1,2014
54,Traded Sectors,Italy,Calzedonia Group,new,ITA,1987,True,0.0,male,Consumer,True,Sandro Veronesi,828,Europe,founder,retail,True,False,founder non-finance,2.1,2014
43,Traded Sectors,United States,Spanx,new,USA,2000,True,0.0,female,Consumer,True,Sara Blakely,1565,North America,founder,apparel,True,False,founder non-finance,1.0,2014
83,Non-Traded Sectors,Turkey,Enka insaat ve Sanayi,new,TUR,1957,True,0.0,male,Constrution,True,Sarik Tara,483,Middle East/North Africa,founder,construction,True,False,founder non-finance,3.3,2014
63,Resource Related,India,O.P. Jindal Group,new,IND,1969,True,0.0,female,Non-consumer industrial,True,Savitri Jindal,295,South Asia,relation,steel,True,False,inherited,4.9,2014
61,New Sectors,United States,Intuit,new,USA,1983,True,0.0,male,Technology-Computer,True,Scott Cook,1092,North America,founder,software,True,False,founder non-finance,1.6,2014
31,Traded Sectors,United States,Enterprise Products,new,USA,1968,True,0.0,male,Non-consumer industrial,True,Scott Duncan,215,North America,relation,natural gas,True,False,inherited,6.3,2014
34,New Sectors,United States,"Napster, Plaxo, Airtime",new,USA,1999,True,0.0,male,Technology-Computer,True,Sean Parker,663,North America,founder,internet companies,True,False,founder non-finance,2.6,2014
64,Financial,Chile,Bancard,new,CHL,1976,True,0.0,male,Diversified financial,True,Sebastian Pinera,731,Latin America,founder,credit cards,True,True,privatized and resources,2.4,2014
85,Financial,Turkey,Koc Holding,new,TUR,1926,True,0.0,female,Diversified financial,True,Semahat Arsel,796,Middle East/North Africa,relation,"energy, retail, manufacturing",True,False,inherited,2.2,2014
58,New Sectors,India,Infosys,new,IND,1981,True,0.0,male,Technology-Computer,True,Senapathy Gopalakrishnan,1154,South Asia,founder and executive vice chairman,information services,True,False,founder non-finance,1.5,2014
56,New Sectors,South Korea,Celltrion,new,KOR,2002,True,0.0,male,Technology-Medical,True,Seo Jung-Jin,1565,East Asia,founder,biotech,True,False,founder non-finance,1.0,2014
88,0,France,Dassault Group,new,FRA,1914,True,0.0,male,Other,True,Serge Dassault,73,Europe,relation,aviation,True,False,inherited,14.0,2014
46,Non-Traded Sectors,Russia,Magnit,new,RUS,1994,True,0.0,male,"Retail, Restaurant",True,Sergei Galitsky,117,Europe,founder,retail,True,False,founder non-finance,10.3,2014
56,Non-Traded Sectors,Russia,Megapolis,new,RUS,1998,True,0.0,male,"Retail, Restaurant",True,Sergei Katsiev,1203,Europe,founder,tobacco,True,False,founder non-finance,1.5,2014
53,Traded Sectors,Russia,Yug Rusi,new,RUS,1992,True,0.0,male,Consumer,True,Sergei Kislov,1465,Europe,founder,agriculture,True,False,founder non-finance,1.1,2014
59,Non-Traded Sectors,Russia,Rolf Group,new,RUS,1990,True,0.0,male,"Retail, Restaurant",True,Sergei Petrov,1565,Europe,founder,auto retail,True,False,founder non-finance,1.0,2014
42,Financial,Russia,MDM Bank,new,RUS,1996,True,0.0,male,Money Management,True,Sergei Popov,263,Europe,founder/vice chairman,banking,True,False,self-made finance,5.4,2014
54,Financial,Russia,RESO-Garantiya,new,RUS,1991,True,0.0,male,Money Management,True,Sergei Sarkisov,1465,Europe,owner,insurance,True,False,self-made finance,1.1,2014
55,Financial,Russia,Military Insurance Company (VSK),new,RUS,1992,True,0.0,male,Money Management,True,Sergei Tsikalyuk,1565,Europe,founder,insurance,True,False,self-made finance,1.0,2014
40,New Sectors,United States,Google, new,USA,1998,True,0.0,male,Technology-Computer,True,Sergey Brin,19,North America,founder, technology,True,False,founder non-finance,31.8,2014
66,Non-Traded Sectors,Brazil,Andrade Gutierrez,new,BRA,1948,True,0.0,male,Constrution,True,Sergio Lins Andrade,1154,Latin America,relation,construction,True,False,inherited,1.5,2014
86,0,Switzerland,Globus,new,CHE,1928,True,0.0,male,Other,True,Sergio Mantegazza,319,Europe,relation,travel company,True,False,inherited,4.7,2014
54,Financial,Ukraine,PrivatBank,new,UKR,1992,True,0.0,male,Money Management,True,Serhiy Tihipko,1565,Europe,founder,banking,True,False,self-made finance,1.0,2014
56,Financial,United States,Baupost Group,new,USA,1982,True,0.0,male,Diversified financial,True,Seth Klarman,1356,North America,founder,investment mangagment,True,False,self-made finance,1.3,2014
63,Traded Sectors,United States,Flex-N-Gate,aquired,USA,1956,True,0.0,male,Consumer,True,Shahid Khan,367,North America,owner,auto parts,True,False,executive,4.1,2014
48,Traded Sectors,China,DBN Group,new,CHN,1994,True,0.0,male,Consumer,True,Shao Genhuo,1046,East Asia,founder,agribusiness,True,False,founder non-finance,1.7,2014
56,Non-Traded Sectors,Israel,Carnival Corporation,new,ISR,1972,True,0.0,female,"Retail, Restaurant",True,Shari Arison,319,Middle East/North Africa,relation,banking,True,False,inherited,4.7,2014
-1,Financial,India,Essar Group,new,IND,1969,True,0.0,male,Diversified financial,True,Shashi and Ravi Ruia,295,South Asia,founder,steel/oil,True,False,self-made finance,4.9,2014
