automated readability index,average letter per word,average sentence length,average sentence per word,birth,characters,coleman liau index,dale chall readability score,day,death,difficult words,downloads,flesch kincaid grade,flesch reading ease,full,gunning fog,id,linsear write formula,month,month name,name,polarity,polysyllables,rank,sentences,smog index,subjectivity,syllables,title,total,type,url,words,year
13.7,4.84,24.0,0.04,1857,683116,11.09,6.45,16,1920,14495,478,10.3,64.04,"October 16, 2010",11.600000000000001,34081,10.5,10,October,"Rolleston, T. W. (Thomas William)",0.12830201517402923,3762,844,5736,3.1,0.46384385373554865,190580.4,Myths & Legends of the Celtic Race,11,Text,https://www.gutenberg.org/ebooks/34081,141007,2010
15.2,6.27,14.0,0.07,0,10286089,18.49,1.1,11,0,42141,478,7.6,65.73,"April 11, 2011",7.6000000000000005,35830,7.5,4,April,United States. Central Intelligence Agency,0.03009633929176575,131707,845,115413,8.8,0.32788085324238225,2396909.7,The 2010 CIA World Factbook,11,Text,https://www.gutenberg.org/ebooks/35830,1640506,2011
6.6,4.93,9.0,0.1,1809,144918,9.83,5.98,1,1852,3523,478,4.4,79.26,"February, 2003",5.6000000000000005,3735,15.5,2,February,"Gogol, Nikolai Vasilevich",0.11002336165492482,863,846,3055,3.1,0.501097532007289,40373.1,The Inspector-General,8,Text,https://www.gutenberg.org/ebooks/3735,29373,2003
11.9,5.9,11.0,0.09,0,1363230,15.76,5.69,8,0,22048,478,7.6,60.31,"March 8, 2016",6.4,51393,7.0,3,March,"Macadam, Robert K.",0.038408118660845474,15152,847,20954,3.1,0.43208731182618487,362191.5,"Toadstools, mushrooms, fungi, edible and poisonous; one thousand American fungi",6,Text,https://www.gutenberg.org/ebooks/51393,231146,2016
6.9,4.8,11.0,0.09,1888,274198,9.38,5.85,1,1923,6029,477,4.0,85.69,1998,6.4,1429,1.5,1,January,"Mansfield, Katherine",0.04379000729409234,693,848,5007,3.1,0.4923300367723425,74325.6,"The Garden Party, and Other Stories",7,Text,https://www.gutenberg.org/ebooks/1429,57173,1998
11.3,4.9,19.0,0.05,1694,37744,11.14,7.22,28,1778,1286,477,8.3,69.11,"September 28, 2009",9.600000000000001,30123,4.5,9,September,Voltaire,0.07680243704031862,330,849,400,3.1,0.5312174843907336,10782.0,Micromegas,7,Text,https://www.gutenberg.org/ebooks/30123,7702,2009
12.9,5.6,15.0,0.06,1881,173502,14.9,8.43,1,1958,7942,476,9.1,56.25,"February, 2006",8.0,9980,31.0,2,February,"Jimenez, Juan Ramon",0.06647432940696632,1726,850,1938,3.1,0.48699439522529864,48623.4,Platero y yo,7,Text,https://www.gutenberg.org/ebooks/9980,30987,2006
9.3,4.72,17.0,0.06,-551,138419,9.8,6.07,1,-479,2961,475,6.4,79.6,"July, 2002",8.8,3330,11.5,7,July,Confucius,0.13473181478419755,624,851,1722,3.1,0.5483378387165824,37985.4,The Analects of Confucius (from the Chinese Classics),6,Text,https://www.gutenberg.org/ebooks/3330,29311,2002
9.5,4.5,19.0,0.05,0,274260,8.82,5.83,1,0,4811,475,6.0,86.03,"February, 2005",9.600000000000001,7439,7.5,2,February,Unknown,0.0797049039978293,811,852,3135,3.1,0.49371392293611027,74587.5,English Fairy Tales,8,Text,https://www.gutenberg.org/ebooks/7439,60883,2005
10.0,4.79,17.0,0.06,1843,775285,10.21,5.79,1,1916,13443,474,7.6,71.14,"February, 1996",8.8,432,11.0,2,February,"James, Henry",0.13282047128407817,4846,853,9123,3.1,0.5079733387759909,219842.1,The Ambassadors,7,Text,https://www.gutenberg.org/ebooks/432,162021,1996
8.8,4.46,18.0,0.05,1910,25861,8.59,6.29,15,1992,645,473,6.8,78.59,"March 15, 2016",9.200000000000001,51461,7.0,3,March,"Leiber, Fritz",0.053383245107383036,76,854,313,3.1,0.4816585212173448,7294.5,A Pail of Air,8,Text,https://www.gutenberg.org/ebooks/51461,5800,2016
14.5,4.74,27.0,0.04,1715,874241,10.51,6.05,1,1763,12542,473,10.3,69.45,"January, 2006",12.8,9603,14.0,1,January,"Cao, Xueqin",0.10779523916128833,4051,855,6757,3.1,0.4490715424049771,248011.2,"Hung Lou Meng, or, the Dream of the Red Chamber, a Chinese Novel, Book I",8,Text,https://www.gutenberg.org/ebooks/9603,184327,2006
6.7,4.75,11.0,0.09,1882,287012,9.09,5.5,1,1956,5036,472,4.0,85.69,"August, 1999",6.4,1872,5.5,8,August,"Milne, A. A. (Alan Alexander)",0.06645752208777729,1127,856,5210,3.1,0.4870598107871714,78778.8,The Red House Mystery,7,Text,https://www.gutenberg.org/ebooks/1872,60370,1999
9.8,4.86,16.0,0.06,1812,464174,10.61,6.24,25,1870,10966,472,7.2,72.16,"December 25, 2010",8.4,564,5.5,12,December,"Dickens, Charles",0.08760718903691751,2701,857,5743,3.1,0.4992177504633191,129901.5,The Mystery of Edwin Drood,7,Text,https://www.gutenberg.org/ebooks/564,95606,2010
10.5,4.89,17.0,0.06,1840,346902,10.79,5.95,22,1902,6591,471,7.6,71.14,"April 22, 2006",8.8,6626,19.0,4,April,"Zola, Emile",0.013582576325879343,1810,858,3984,3.1,0.4919608853956109,99846.0,Theresa Raquin,7,Text,https://www.gutenberg.org/ebooks/6626,70936,2006
7.6,4.58,14.0,0.07,1863,246183,8.69,5.92,10,1933,5418,471,5.2,82.65,"January 10, 2006",7.6000000000000005,95,55.0,1,January,"Hope, Anthony",0.09295242634592055,801,859,3583,3.1,0.47140109045575,68324.4,The Prisoner of Zenda,7,Text,https://www.gutenberg.org/ebooks/95,53712,2006
10.8,4.72,20.0,0.05,1874,300209,10.1,6.37,28,1936,7016,470,8.7,68.1,"September 28, 2005",10.0,16769,4.5,9,September,"Chesterton, G. K. (Gilbert Keith)",0.07488876795002697,2749,860,3180,3.1,0.5125026289895424,90596.7,Orthodoxy,8,Text,https://www.gutenberg.org/ebooks/16769,63642,2005
12.2,4.69,23.0,0.04,1743,574215,10.22,6.05,24,1818,9840,469,8.7,73.51,"March 24, 2004",11.200000000000001,11703,7.0,3,March,"Wyss, Johann David",0.13662616586577633,2906,861,5303,3.1,0.5027232475902264,164467.8,The Swiss Family Robinson; or Adventures in a Desert Island,7,Text,https://www.gutenberg.org/ebooks/11703,122543,2004
11.0,5.68,11.0,0.09,1858,463619,14.48,7.21,20,1921,15618,469,6.4,68.77,"April 20, 2005",6.4,15665,6.0,4,April,"Bennett, Charles E. (Charles Edwin)",0.10220333438647515,4650,862,7233,3.1,0.41596249184995837,119139.3,New Latin Grammar,7,Text,https://www.gutenberg.org/ebooks/15665,81574,2005
16.2,4.71,30.0,0.03,1667,245686,10.63,6.89,26,1745,5832,469,12.6,57.95,"November 26, 2005",14.0,17157,5.5,11,November,"Swift, Jonathan",0.10880184133876691,1346,863,1688,3.1,0.4684500981588397,71464.5,Gulliver's Travels into Several Remote Regions of the World,9,Text,https://www.gutenberg.org/ebooks/17157,52111,2005
16.5,5.42,24.0,0.04,1885,1154886,14.45,6.09,20,1952,16981,468,12.7,47.12,"July 20, 2004",11.600000000000001,12956,21.0,7,July,"Dasgupta, Surendranath",0.07724100622713882,16296,864,8603,8.8,0.4637152296528388,334907.1,"A History of Indian Philosophy, Volume 1",8,Text,https://www.gutenberg.org/ebooks/12956,212995,2004
10.4,4.52,21.0,0.05,1832,474837,8.94,5.89,1,1888,8051,468,7.9,75.54,2001,10.4,2788,2.5,1,January,"Alcott, Louisa May",0.13241984029170245,1495,865,4975,3.1,0.5198706054167309,132327.0,Little Men,7,Text,https://www.gutenberg.org/ebooks/2788,104971,2001
11.3,4.61,22.0,0.05,1689,492734,9.46,6.1,1,1761,9318,468,9.5,66.07,"November, 2005",10.8,9296,14.5,11,November,"Richardson, Samuel",0.12844338932586247,3248,866,4843,3.1,0.544504498581412,144820.8,Clarissa Harlowe; or the history of a young lady  Volume 1,7,Text,https://www.gutenberg.org/ebooks/9296,106924,2005
12.1,5.22,17.0,0.06,0,172239,12.7,6.74,2,0,4727,467,8.7,62.68,"March 2, 2005",8.8,15237,11.0,3,March,"Duncan, A. W.",0.08606164662817284,1839,867,1851,3.1,0.47103777954936993,49484.7,The Chemistry of Food and Nutrition,8,Text,https://www.gutenberg.org/ebooks/15237,32972,2005
9.3,4.99,14.0,0.07,1896,301886,11.07,6.41,1,1940,7945,467,6.4,74.19,"August, 2003",7.6000000000000005,4368,18.5,8,August,"Fitzgerald, F. Scott (Francis Scott)",0.057485445416860174,1727,868,4155,3.1,0.4806159973406343,83546.1,Flappers and Philosophers,8,Text,https://www.gutenberg.org/ebooks/4368,60462,2003
19.0,5.48,29.0,0.03,1850,15025,15.1,9.52,27,1923,773,467,12.2,58.96,"February 27, 2016",13.600000000000001,51313,8.5,2,February,"Loti, Pierre",0.09387400793650792,75,869,94,3.1,0.7027777777777778,3972.6,La chanson des vieux poux,8,Text,https://www.gutenberg.org/ebooks/51313,2744,2016
11.0,4.69,20.0,0.05,-428,43113,9.92,6.44,1,-348,1056,466,8.7,68.1,"February, 1999",10.0,1642,11.0,2,February,Plato,0.16249830052759745,208,870,447,3.1,0.5600563672438674,12623.4,Euthyphro,7,Text,https://www.gutenberg.org/ebooks/1642,9202,1999
12.8,4.89,22.0,0.04,0,441248,11.38,6.45,5,0,9810,466,8.3,74.53,"July 5, 2008",10.8,348,14.5,7,July,Hesiod,0.13655120406824772,1832,871,4039,3.1,0.5224412960568154,118998.0,"Hesiod, the Homeric Hymns, and Homerica",7,Text,https://www.gutenberg.org/ebooks/348,90161,2008
6.5,4.88,9.0,0.1,0,21990,9.54,6.34,21,0,643,466,3.3,87.72,"February 21, 2016",5.6000000000000005,51257,7.0,2,February,"Evans, Dean",0.033560080514916296,108,872,459,3.1,0.4549068895419259,5952.6,The Furious Rose,7,Text,https://www.gutenberg.org/ebooks/51257,4508,2016
15.3,4.95,26.0,0.04,1737,461496,11.73,6.4,1,1809,8689,465,12.3,53.55,"February, 2003",12.4,3742,6.5,2,February,"Paine, Thomas",0.07867469266232535,4716,873,3471,8.8,0.4378467874227099,137565.0,The Writings of Thomas Paine  Volume 2 (1779-1792): The Rights of Man,8,Text,https://www.gutenberg.org/ebooks/3742,93230,2003
14.4,5.59,19.0,0.05,0,198690,15.14,6.45,20,0,4209,465,10.7,52.19,"June 20, 2013",9.600000000000001,42988,15.5,6,June,"Boykin, Anne",0.10308436199246854,2601,874,1863,8.8,0.41856854402907173,56629.8,Nursing as Caring: A Model for Transforming Practice,12,Text,https://www.gutenberg.org/ebooks/42988,35556,2013
7.7,4.56,15.0,0.07,1857,75367,8.58,6.51,1,1924,2229,463,5.6,81.63,February 1995,8.0,220,27.5,2,February,"Conrad, Joseph",0.022859249587897326,351,875,1083,3.1,0.4754694408004009,21790.8,The Secret Sharer,6,Text,https://www.gutenberg.org/ebooks/220,16538,1995
11.3,4.74,20.0,0.05,1841,625340,10.21,5.72,1,1935,9100,463,7.6,76.56,"December, 2000",10.0,2449,4.5,12,December,"Holmes, Oliver Wendell",0.06165126114660273,4665,876,6329,3.1,0.44151405947984645,177481.8,The Common Law,6,Text,https://www.gutenberg.org/ebooks/2449,132004,2000
10.7,5.02,16.0,0.06,1836,649524,11.54,6.44,1,1902,16450,463,7.2,72.16,"August, 2004",8.4,6373,18.5,8,August,"Harte, Bret",0.06654640256468654,4492,877,7610,3.1,0.4755482478225085,183800.7,"The Luck of Roaring Camp and Other Tales: With Condensed Novels, Spanish and American Legends, and Earlier Papers",7,Text,https://www.gutenberg.org/ebooks/6373,129266,2004
10.0,4.81,17.0,0.06,1854,69161,10.32,6.69,26,1900,2018,462,8.7,62.68,"September 26, 2014",8.8,1017,8.0,9,September,"Wilde, Oscar",0.12331553055805884,764,878,820,3.1,0.5447954828305094,21019.5,The Soul of Man under Socialism,7,Text,https://www.gutenberg.org/ebooks/1017,14391,2014
14.4,5.36,21.0,0.05,1795,1610702,13.81,6.76,15,1881,39727,462,10.3,58.62,"February 15, 2006",10.4,1301,1.5,2,February,"Carlyle, Thomas",0.05971791746935568,14129,879,14188,3.1,0.48970679977854986,450294.3,The French Revolution: A History,7,Text,https://www.gutenberg.org/ebooks/1301,300739,2006
7.3,4.58,14.0,0.07,1873,254122,8.69,5.75,1,1947,4990,461,5.2,82.65,January 1992,7.6000000000000005,24,13.0,1,January,"Cather, Willa",0.08161564597512085,1163,880,3894,3.1,0.47308327051129134,71888.4,O Pioneers!,7,Text,https://www.gutenberg.org/ebooks/24,55435,1992
12.1,5.0,19.0,0.05,1771,391852,11.72,6.68,1,1832,10414,461,7.2,77.57,"January, 2002",9.600000000000001,3011,6.5,1,January,"Scott, Walter",0.09757067452463182,1427,881,3947,3.1,0.48945360233868485,102721.5,The Lady of the Lake,8,Text,https://www.gutenberg.org/ebooks/3011,78425,2002
12.6,4.93,21.0,0.05,1882,637026,11.31,6.16,1,1944,12161,461,9.1,67.08,"December, 1996",10.4,754,7.5,12,December,"Van Loon, Hendrik Willem",0.11101541682587594,4641,882,5995,3.1,0.4578413125762167,186628.5,The Story of Mankind,7,Text,https://www.gutenberg.org/ebooks/754,129204,1996
13.9,4.59,27.0,0.04,1874,26318,9.64,7.01,1,1963,740,460,9.1,77.91,"January, 2002",12.8,3021,5.5,1,January,"Frost, Robert",0.0862794102805264,38,883,209,3.1,0.49601716141001895,7145.1,A Boy's Will,8,Text,https://www.gutenberg.org/ebooks/3021,5737,2002
16.1,5.31,25.0,0.04,1821,131501,13.81,8.39,1,1867,5514,460,10.7,63.02,"July, 2004",12.0,6099,19.0,7,July,"Baudelaire, Charles",0.09990522747948051,341,884,990,3.1,0.682167658730159,34137.9,Les Fleurs du Mal,7,Text,https://www.gutenberg.org/ebooks/6099,24751,2004
16.2,5.31,25.0,0.04,1859,740616,13.81,6.65,8,1939,15679,459,13.0,46.1,"October 8, 2004",12.0,13610,7.5,10,October,"Ellis, Havelock",0.12191525109195543,8488,885,5519,8.8,0.5005144428589046,216453.6,"Studies in the Psychology of Sex, Volume 1: The Evolution of Modesty; The Phenomena of Sexual Periodicity; Auto-Erotism",8,Text,https://www.gutenberg.org/ebooks/13610,139447,2004
11.7,4.89,20.0,0.05,0,53504,11.08,7.06,28,0,1683,458,8.7,68.1,"December 28, 2005",10.0,17405,5.5,12,December,"Sunzi, active 6th century B.C.",0.059535866062083206,363,886,543,3.1,0.518208120080779,15072.3,The Art of War,7,Text,https://www.gutenberg.org/ebooks/17405,10936,2005
11.7,4.77,21.0,0.05,1835,466586,10.39,6.68,1,1910,12386,458,9.1,67.08,"April, 2002",10.4,3189,58.0,4,April,"Twain, Mark",0.09811391385953448,3130,887,4567,3.1,0.4988454416335551,134607.6,Sketches New and Old,5,Text,https://www.gutenberg.org/ebooks/3189,97716,2002
17.0,5.3,26.0,0.04,1770,629417,13.76,6.6,5,1831,12610,458,13.4,45.09,"March 5, 2012",12.4,39064,8.0,3,March,"Hegel, Georg Wilhelm Friedrich",0.06290359855726985,9410,888,4420,11.2,0.4472751173209761,187151.4,Hegel's Philosophy of Mind,11,Text,https://www.gutenberg.org/ebooks/39064,118842,2012
8.9,4.57,17.0,0.06,1883,32207,8.93,6.43,1,1931,871,458,6.4,79.6,"May, 2004",8.8,5616,9.0,5,May,"Gibran, Kahlil",0.13453011030065823,75,889,399,3.1,0.5064890259410806,8834.4,The Madman: His Parables and Poems,7,Text,https://www.gutenberg.org/ebooks/5616,7052,2004
12.4,5.17,19.0,0.05,1840,289437,12.71,6.84,29,1906,8008,457,9.5,60.65,"April 29, 2012",9.600000000000001,39571,3.0,4,April,"Stratton, Stephen S. (Stephen Samuel)",0.1416088534957932,3157,890,2943,8.8,0.46775096955932755,83926.8,Nicolo Paganini: His Life and Work,9,Text,https://www.gutenberg.org/ebooks/39571,55955,2012
8.1,4.78,13.0,0.07,1622,93964,9.85,6.43,2,1673,2680,457,4.8,83.66,"September 2, 2003",7.2,9070,2.5,9,September,Moliere,0.1379784760277495,464,891,1408,3.1,0.5614889539057532,26114.4,The Imaginary Invalid,8,Text,https://www.gutenberg.org/ebooks/9070,19674,2003
8.2,4.67,15.0,0.07,1874,482994,9.21,5.87,1,1942,9767,455,5.6,81.63,"February, 2003",8.0,3796,54.0,2,February,"Montgomery, L. M. (Lucy Maud)",0.050799156161206706,2028,892,6748,3.1,0.4919444613977015,136524.6,Rilla of Ingleside,7,Text,https://www.gutenberg.org/ebooks/3796,103358,2003
10.2,5.19,14.0,0.07,1866,6177,12.23,6.79,21,1943,185,454,6.4,74.19,"December 21, 2004",7.6000000000000005,14407,4.0,12,December,"Potter, Beatrix",0.054286271213354526,47,893,83,3.1,0.3828689057855726,1621.8,The Tale of Benjamin Bunny,7,Text,https://www.gutenberg.org/ebooks/14407,1190,2004
19.0,5.29,31.0,0.03,1845,241540,13.99,7.01,2,1915,5291,454,14.2,48.47,"May 2, 2008",14.4,25290,5.5,5,May,"Crane, Walter",0.1319788677324939,2451,894,1468,8.8,0.4833963807185189,69435.0,Line and Form (1900),8,Text,https://www.gutenberg.org/ebooks/25290,45623,2008
16.2,4.84,29.0,0.03,1812,499881,11.38,6.96,18,1870,12331,454,12.2,58.96,"February 18, 2013",13.600000000000001,675,11.5,2,February,"Dickens, Charles",0.09512242920910764,3466,895,3476,3.1,0.48435171673925975,145466.1,American Notes,6,Text,https://www.gutenberg.org/ebooks/675,103322,2013
16.6,4.72,31.0,0.03,-428,1125953,10.69,6.14,1,-348,14601,453,13.0,56.93,"May, 1999",14.4,1750,11.5,5,May,Plato,0.1335592640414666,7841,896,7530,8.8,0.504477488386724,335637.0,Laws,6,Text,https://www.gutenberg.org/ebooks/1750,238593,1999
11.2,5.28,15.0,0.06,1877,249434,13.05,6.73,24,1962,7032,453,6.8,73.17,"January 24, 2013",8.0,41907,5.5,1,January,"Hesse, Hermann",0.26379897642327116,1102,897,3052,3.1,0.6574297188755022,65056.5,Demian: Die Geschichte von Emil Sinclairs Jugend,7,Text,https://www.gutenberg.org/ebooks/41907,47222,2013
12.1,4.59,23.0,0.04,1871,237815,9.64,6.5,9,1938,5653,452,9.9,65.05,"February 9, 2004",11.200000000000001,11012,19.0,2,February,"Johnson, James Weldon",0.11989797564462013,1593,898,2177,3.1,0.459904012905849,70965.0,The Autobiography of an Ex-Colored Man,8,Text,https://www.gutenberg.org/ebooks/11012,51804,2004
14.0,5.11,22.0,0.04,1809,308412,12.65,7.19,10,1849,9392,451,9.5,66.07,"November 10, 2003",10.8,10031,10.5,11,November,"Poe, Edgar Allan",0.12517435887118686,2177,899,2645,3.1,0.5135634301187022,85563.9,The Complete Poetical Works of Edgar Allan Poe: Including Essays on Poetry,8,Text,https://www.gutenberg.org/ebooks/10031,60330,2003
7.9,4.64,14.0,0.07,1852,194604,9.04,5.97,14,1919,4345,451,5.2,82.65,"August 14, 2011",7.6000000000000005,1026,7.0,8,August,"Grossmith, Weedon",0.07110745400998242,968,900,2812,3.1,0.49833415693874333,55386.9,The Diary of a Nobody,6,Text,https://www.gutenberg.org/ebooks/1026,41930,2011
13.4,4.8,24.0,0.04,1590,808901,10.86,6.11,29,1657,13688,451,9.1,72.5,"March 29, 2008",11.600000000000001,24950,5.5,3,March,"Bradford, William",0.18046822505168494,3601,901,6910,3.1,0.4590197231930973,226529.1,Bradford's History of 'Plimoth Plantation': From the Original Manuscript. With a Report of the Proceedings Incident to the Return of the Manuscript to Massachusetts,8,Text,https://www.gutenberg.org/ebooks/24950,168627,2008
10.5,4.73,19.0,0.05,0,75688,10.15,6.11,5,0,1557,450,6.0,86.03,"January 5, 2004",9.600000000000001,10607,18.0,1,January,Unknown,0.05448300610535866,57,902,830,3.1,0.46017777876947213,19559.7,The Real Mother Goose,7,Text,https://www.gutenberg.org/ebooks/10607,16013,2004
10.3,4.38,22.0,0.05,1848,30239,8.12,6.15,9,1908,623,450,7.2,82.98,"August 9, 2007",10.8,22282,5.0,8,August,"Harris, Joel Chandler",0.12381677083023457,98,903,312,3.1,0.4275494318361756,8043.3,Uncle Remus and Brer Rabbit,6,Text,https://www.gutenberg.org/ebooks/22282,6904,2007
14.8,5.03,25.0,0.04,1048,58957,12.19,7.7,1,1122,2092,450,10.7,63.02,"April, 1995",12.0,246,11.0,4,April,Omar Khayyam,0.0929561175147684,319,904,466,3.1,0.48537149002758634,16100.1,The Rubaiyat of Omar Khayyam,7,Text,https://www.gutenberg.org/ebooks/246,11716,1995
6.2,4.83,9.0,0.1,0,4658929,9.25,5.77,24,0,103095,450,3.3,87.72,"June 24, 2012",5.6000000000000005,40074,7.0,6,June,"Wolff, John U.",0.016062887238603767,29609,905,97861,3.1,0.4636119056926238,1247171.4,A Dictionary of Cebuano Visayan,6,Text,https://www.gutenberg.org/ebooks/40074,964198,2012
6.8,4.87,10.0,0.09,1869,356882,9.78,5.63,22,1968,6971,450,2.5,95.17,"February 22, 2016",6.0,51282,56.0,2,February,"Dargan, Olive Tilford",0.1668995085205963,735,906,6895,3.1,0.5190351855131032,90853.2,Lords and Lovers: and Other Dramas,7,Text,https://www.gutenberg.org/ebooks/51282,73261,2016
10.9,5.39,13.0,0.07,0,847901,13.39,6.77,16,0,24807,449,7.2,66.74,"February 16, 2013",7.2,42108,4.0,2,February,"Hotten, John Camden",0.05426228414550942,7464,907,11248,3.1,0.4544068931940714,231826.5,"The Slang Dictionary: Etymological, Historical and Andecdotal",9,Text,https://www.gutenberg.org/ebooks/42108,157261,2013
9.8,4.65,18.0,0.05,1859,349340,9.69,6.19,1,1930,7917,449,7.9,70.13,"May, 1996",9.200000000000001,537,54.0,5,May,"Doyle, Arthur Conan",0.06994043554317293,1891,908,4034,3.1,0.5015683152420384,102024.0,Tales of Terror and Mystery,6,Text,https://www.gutenberg.org/ebooks/537,75100,1996
8.6,4.74,15.0,0.06,1876,657206,9.92,5.89,25,1916,13304,448,5.6,81.63,"November 25, 2004",8.0,1056,11.0,11,November,"London, Jack",0.10658698657777987,3938,909,8987,3.1,0.5066089169303423,186489.0,Martin Eden,7,Text,https://www.gutenberg.org/ebooks/1056,138767,2004
8.9,5.13,12.0,0.08,1564,114433,11.59,6.24,1,1593,2835,448,4.4,84.68,"February, 1997",6.800000000000001,811,5.5,2,February,"Marlowe, Christopher",0.1458036609607627,375,910,1795,3.1,0.4990775969112156,28475.1,The Tragical History of Doctor Faustus: From the Quarto of 1616,7,Text,https://www.gutenberg.org/ebooks/811,22297,1997
12.0,4.52,24.0,0.04,1844,504353,9.23,5.84,9,1912,7174,447,9.1,72.5,"June 9, 2008",11.600000000000001,128,52.0,6,June,"Lang, Andrew",0.11937383750959953,1509,911,4594,3.1,0.5021455041929525,145614.6,The Arabian Nights Entertainments,6,Text,https://www.gutenberg.org/ebooks/128,111586,2008
10.7,4.99,17.0,0.06,1869,269395,11.37,6.49,20,1951,6868,445,7.6,71.14,"September 20, 2005",8.8,16726,28.5,9,September,"Blackwood, Algernon",0.044254835478798514,1737,912,3126,3.1,0.49784608255067797,76867.2,Four Weird Tales,7,Text,https://www.gutenberg.org/ebooks/16726,54037,2005
23.7,4.91,43.0,0.02,1566,130985,12.09,7.92,29,1625,3629,443,17.7,44.75,"June 29, 2008",19.200000000000003,25929,4.5,6,June,"James I, King of England",0.07539954641928327,555,913,608,3.1,0.4620168716221344,37359.0,Daemonologie.,10,Text,https://www.gutenberg.org/ebooks/25929,26697,2008
14.1,5.16,22.0,0.04,0,541032,12.94,6.43,14,0,11280,443,10.7,57.61,"March 14, 2016",10.8,51442,5.0,3,March,"Titchener, Edward Bradford",0.0696654658921719,6454,914,4652,8.8,0.4498369916097325,156313.8,A Beginner's Psychology,7,Text,https://www.gutenberg.org/ebooks/51442,104870,2016
11.1,4.58,21.0,0.05,1788,125085,9.28,6.58,24,1833,3285,442,7.9,75.54,"February 24, 2006",10.4,17851,4.5,2,February,"Prince, Mary",0.049591759740023715,722,915,1250,3.1,0.5118022127979603,36383.4,"The History of Mary Prince, a West Indian Slave",8,Text,https://www.gutenberg.org/ebooks/17851,27289,2006
