Attendance,Capacity,Day,Full,Gross,Gross Potential,Month,Name,Performances,Theatre,Type,Year
4060,87,8,05/08/2011,305235,56,5,Rock Of Ages,8,Helen Hayes,Musical,2011
11353,95,8,05/08/2011,854730,64,5,Sister Act,8,Broadway,Musical,2011
5360,63,8,05/08/2011,412238,37,5,That Championship Season,8,Jacobs,Play,2011
6678,55,8,05/08/2011,487977,35,5,The Addams Family,8,Lunt-Fontanne,Musical,2011
8736,102,8,05/08/2011,1129867,115,5,The Book Of Mormon,8,Eugene O'Neill,Musical,2011
7172,95,8,05/08/2011,601733,73,5,The House Of Blue Leaves '11,8,Walter Kerr,Play,2011
3464,59,8,05/08/2011,225329,33,5,The Importance Of Being Earnest,8,American Airlines,Play,2011
13421,100,8,05/08/2011,1601654,105,5,The Lion King,8,Minskoff,Musical,2011
7371,86,8,05/08/2011,631787,64,5,The Motherf**Ker With The Hat,8,Schoenfeld,Play,2011
5363,83,8,05/08/2011,246447,37,5,The Normal Heart,8,Golden,Play,2011
4854,61,8,05/08/2011,218194,26,5,The People In The Picture,8,Studio 54,Musical,2011
11466,89,8,05/08/2011,877716,61,5,The Phantom Of The Opera,8,Majestic,Musical,2011
8553,100,8,05/08/2011,884015,87,5,War Horse,8,Vivian Beaumont,Play,2011
14277,99,8,05/08/2011,1599916,102,5,Wicked,8,Gershwin,Musical,2011
8738,68,8,05/08/2011,511446,36,5,Wonderland,8,Marquis,Musical,2011
8201,100,15,05/15/2011,694235,71,5,Anything Goes '11,8,Stephen Sondheim,Musical,2011
3831,46,15,05/15/2011,239554,28,5,Arcadia '11,8,Ethel Barrymore,Play,2011
7615,83,15,05/15/2011,474820,48,5,Baby It'S You!,8,Broadhurst,Musical,2011
5459,50,15,05/15/2011,441996,35,5,Bengal Tiger At The Bagdhad Zoo,8,Richard Rodgers,Play,2011
10154,89,15,05/15/2011,880010,66,5,Billy Elliot: The Musical,8,Imperial,Musical,2011
4327,50,15,05/15/2011,243696,30,5,Born Yesterday '11,8,Cort,Play,2011
9771,86,15,05/15/2011,654175,49,5,Catch Me If You Can,8,Neil Simon,Musical,2011
7264,84,15,05/15/2011,576924,60,5,Chicago,8,Ambassador,Musical,2011
3840,69,15,05/15/2011,311450,59,5,Ghetto Klown,6,Lyceum,Play,2011
4979,96,15,05/15/2011,397233,67,5,Good People,8,Friedman,Play,2011
10771,95,15,05/15/2011,985393,74,5,How To Succeed In Business Without Really Trying '11,8,Al Hirschfeld,Musical,2011
9521,97,15,05/15/2011,1061397,91,5,Jersey Boys,8,August Wilson,Musical,2011
6381,80,15,05/15/2011,494863,55,5,Jerusalem,8,Music Box,Play,2011
3625,57,15,05/15/2011,210651,29,5,Lombardi,8,Circle In The Square,Play,2011
9456,79,15,05/15/2011,775420,56,5,Mamma Mia!,8,Winter Garden,Musical,2011
10200,71,15,05/15/2011,746232,55,5,Mary Poppins,8,New Amsterdam,Musical,2011
10317,88,15,05/15/2011,831585,70,5,Memphis,8,Shubert,Musical,2011
4490,46,15,05/15/2011,326664,29,5,Million Dollar Quartet,8,Nederlander,Musical,2011
11006,81,15,05/15/2011,950204,65,5,Priscilla Queen Of The Desert,8,Palace,Musical,2011
5687,67,15,05/15/2011,307554,34,5,Rain: A Tribute To The Beatles On Broadway,8,Brooks Atkinson,Musical,2011
4170,89,15,05/15/2011,330765,61,5,Rock Of Ages,8,Helen Hayes,Musical,2011
11655,98,15,05/15/2011,812853,61,5,Sister Act,8,Broadway,Musical,2011
9150,95,15,05/15/2011,809941,65,5,Spider-Man Turn Off The Dark,0,Foxwoods,Musical,2011
5442,64,15,05/15/2011,446604,41,5,That Championship Season,8,Jacobs,Play,2011
8541,70,15,05/15/2011,572735,41,5,The Addams Family,8,Lunt-Fontanne,Musical,2011
8736,102,15,05/15/2011,1130382,115,5,The Book Of Mormon,8,Eugene O'Neill,Musical,2011
7359,98,15,05/15/2011,615777,75,5,The House Of Blue Leaves '11,8,Walter Kerr,Play,2011
3755,63,15,05/15/2011,249508,37,5,The Importance Of Being Earnest,8,American Airlines,Play,2011
12968,97,15,05/15/2011,1562498,102,5,The Lion King,8,Minskoff,Musical,2011
7858,92,15,05/15/2011,689860,70,5,The Motherf**Ker With The Hat,8,Schoenfeld,Play,2011
4866,76,15,05/15/2011,279850,42,5,The Normal Heart,8,Golden,Play,2011
4293,54,15,05/15/2011,228987,27,5,The People In The Picture,8,Studio 54,Musical,2011
10636,82,15,05/15/2011,819388,57,5,The Phantom Of The Opera,8,Majestic,Musical,2011
8552,100,15,05/15/2011,836768,83,5,War Horse,8,Vivian Beaumont,Play,2011
14206,98,15,05/15/2011,1606974,103,5,Wicked,8,Gershwin,Musical,2011
10165,79,15,05/15/2011,432267,30,5,Wonderland,8,Marquis,Musical,2011
8240,100,22,05/22/2011,735369,75,5,Anything Goes '11,8,Stephen Sondheim,Musical,2011
3867,47,22,05/22/2011,213594,25,5,Arcadia '11,8,Ethel Barrymore,Play,2011
7907,86,22,05/22/2011,502797,51,5,Baby It'S You!,8,Broadhurst,Musical,2011
6227,57,22,05/22/2011,505010,40,5,Bengal Tiger At The Bagdhad Zoo,8,Richard Rodgers,Play,2011
11097,98,22,05/22/2011,1001655,75,5,Billy Elliot: The Musical,8,Imperial,Musical,2011
4715,55,22,05/22/2011,288933,36,5,Born Yesterday '11,8,Cort,Play,2011
10206,90,22,05/22/2011,753988,57,5,Catch Me If You Can,8,Neil Simon,Musical,2011
8014,93,22,05/22/2011,679786,71,5,Chicago,8,Ambassador,Musical,2011
3977,72,22,05/22/2011,291473,55,5,Ghetto Klown,6,Lyceum,Play,2011
5156,99,22,05/22/2011,443776,75,5,Good People,8,Friedman,Play,2011
11297,99,22,05/22/2011,1057840,79,5,How To Succeed In Business Without Really Trying '11,8,Al Hirschfeld,Musical,2011
9796,100,22,05/22/2011,1113978,95,5,Jersey Boys,8,August Wilson,Musical,2011
6434,81,22,05/22/2011,523813,59,5,Jerusalem,8,Music Box,Play,2011
4869,77,22,05/22/2011,295781,41,5,Lombardi,8,Circle In The Square,Play,2011
10326,86,22,05/22/2011,859579,62,5,Mamma Mia!,8,Winter Garden,Musical,2011
10142,94,22,05/22/2011,771761,76,5,Mary Poppins,6,New Amsterdam,Musical,2011
11112,94,22,05/22/2011,898590,75,5,Memphis,8,Shubert,Musical,2011
5819,60,22,05/22/2011,382055,34,5,Million Dollar Quartet,8,Nederlander,Musical,2011
11715,87,22,05/22/2011,1028470,71,5,Priscilla Queen Of The Desert,8,Palace,Musical,2011
6028,71,22,05/22/2011,397923,44,5,Rain: A Tribute To The Beatles On Broadway,8,Brooks Atkinson,Musical,2011
4463,96,22,05/22/2011,372725,69,5,Rock Of Ages,8,Helen Hayes,Musical,2011
12011,86,22,05/22/2011,916316,64,5,Sister Act,8,Broadway,Musical,2011
14752,96,22,05/22/2011,1260794,64,5,Spider-Man Turn Off The Dark,0,Foxwoods,Musical,2011
5823,68,22,05/22/2011,512454,47,5,That Championship Season,8,Jacobs,Play,2011
8646,71,22,05/22/2011,626488,45,5,The Addams Family,8,Lunt-Fontanne,Musical,2011
8736,102,22,05/22/2011,1148314,116,5,The Book Of Mormon,8,Eugene O'Neill,Musical,2011
6905,92,22,05/22/2011,546441,66,5,The House Of Blue Leaves '11,8,Walter Kerr,Play,2011
3760,64,22,05/22/2011,247836,36,5,The Importance Of Being Earnest,8,American Airlines,Play,2011
13422,100,22,05/22/2011,1649365,108,5,The Lion King,8,Minskoff,Musical,2011
8286,97,22,05/22/2011,736699,75,5,The Motherf**Ker With The Hat,8,Schoenfeld,Play,2011
5117,80,22,05/22/2011,339443,52,5,The Normal Heart,8,Golden,Play,2011
4263,53,22,05/22/2011,222588,26,5,The People In The Picture,8,Studio 54,Musical,2011
12605,98,22,05/22/2011,991756,69,5,The Phantom Of The Opera,8,Majestic,Musical,2011
8552,100,22,05/22/2011,897133,88,5,War Horse,8,Vivian Beaumont,Play,2011
14472,100,22,05/22/2011,1696763,108,5,Wicked,8,Gershwin,Musical,2011
8213,100,29,05/29/2011,837223,81,5,Anything Goes '11,8,Stephen Sondheim,Musical,2011
4601,56,29,05/29/2011,203543,24,5,Arcadia '11,8,Ethel Barrymore,Play,2011
7557,83,29,05/29/2011,476071,49,5,Baby It'S You!,8,Broadhurst,Musical,2011
5559,51,29,05/29/2011,430122,34,5,Bengal Tiger At The Bagdhad Zoo,8,Richard Rodgers,Play,2011
10790,95,29,05/29/2011,943216,71,5,Billy Elliot: The Musical,8,Imperial,Musical,2011
4953,57,29,05/29/2011,266711,33,5,Born Yesterday '11,8,Cort,Play,2011
9903,87,29,05/29/2011,674258,51,5,Catch Me If You Can,8,Neil Simon,Musical,2011
8000,93,29,05/29/2011,654479,69,5,Chicago,8,Ambassador,Musical,2011
3817,69,29,05/29/2011,253846,48,5,Ghetto Klown,6,Lyceum,Play,2011
5187,100,29,05/29/2011,441849,75,5,Good People,8,Friedman,Play,2011
11271,99,29,05/29/2011,1066648,80,5,How To Succeed In Business Without Really Trying '11,8,Al Hirschfeld,Musical,2011
9530,97,29,05/29/2011,1033254,88,5,Jersey Boys,8,August Wilson,Musical,2011
6511,82,29,05/29/2011,516564,58,5,Jerusalem,8,Music Box,Play,2011
9930,83,29,05/29/2011,813461,59,5,Mamma Mia!,8,Winter Garden,Musical,2011
12786,89,29,05/29/2011,954127,70,5,Mary Poppins,8,New Amsterdam,Musical,2011
10489,89,29,05/29/2011,801343,67,5,Memphis,8,Shubert,Musical,2011
3841,40,29,05/29/2011,278860,25,5,Million Dollar Quartet,8,Nederlander,Musical,2011
10507,78,29,05/29/2011,920741,63,5,Priscilla Queen Of The Desert,8,Palace,Musical,2011
5962,70,29,05/29/2011,322995,36,5,Rain: A Tribute To The Beatles On Broadway,8,Brooks Atkinson,Musical,2011
4098,88,29,05/29/2011,318994,59,5,Rock Of Ages,8,Helen Hayes,Musical,2011
11446,82,29,05/29/2011,859804,59,5,Sister Act,8,Broadway,Musical,2011
14662,95,29,05/29/2011,1323651,67,5,Spider-Man Turn Off The Dark,0,Foxwoods,Musical,2011
6571,77,29,05/29/2011,460225,42,5,That Championship Season,8,Jacobs,Play,2011
7951,65,29,05/29/2011,582994,41,5,The Addams Family,8,Lunt-Fontanne,Musical,2011
8736,102,29,05/29/2011,1168812,119,5,The Book Of Mormon,8,Eugene O'Neill,Musical,2011
5908,78,29,05/29/2011,462195,56,5,The House Of Blue Leaves '11,8,Walter Kerr,Play,2011
3784,64,29,05/29/2011,220592,32,5,The Importance Of Being Earnest,8,American Airlines,Play,2011
13419,100,29,05/29/2011,1652879,98,5,The Lion King,8,Minskoff,Musical,2011
7766,91,29,05/29/2011,687155,69,5,The Motherf**Ker With The Hat,8,Schoenfeld,Play,2011
5339,83,29,05/29/2011,302624,46,5,The Normal Heart,8,Golden,Play,2011
4303,54,29,05/29/2011,221916,26,5,The People In The Picture,8,Studio 54,Musical,2011
11926,92,29,05/29/2011,944855,66,5,The Phantom Of The Opera,8,Majestic,Musical,2011
8552,100,29,05/29/2011,910170,90,5,War Horse,8,Vivian Beaumont,Play,2011
14472,100,29,05/29/2011,1732752,111,5,Wicked,8,Gershwin,Musical,2011
8246,100,5,06/05/2011,742624,76,6,Anything Goes '11,8,Stephen Sondheim,Musical,2011
3863,47,5,06/05/2011,173947,20,6,Arcadia '11,8,Ethel Barrymore,Play,2011
6002,66,5,06/05/2011,358835,35,6,Baby It'S You!,8,Broadhurst,Musical,2011
4564,42,5,06/05/2011,359010,29,6,Bengal Tiger At The Bagdhad Zoo,8,Richard Rodgers,Play,2011
9142,80,5,06/05/2011,744647,56,6,Billy Elliot: The Musical,8,Imperial,Musical,2011
3815,44,5,06/05/2011,213263,27,6,Born Yesterday '11,8,Cort,Play,2011
9184,81,5,06/05/2011,543669,41,6,Catch Me If You Can,8,Neil Simon,Musical,2011
6695,77,5,06/05/2011,542814,57,6,Chicago,8,Ambassador,Musical,2011
4288,66,5,06/05/2011,274380,45,6,Ghetto Klown,7,Lyceum,Play,2011
10901,96,5,06/05/2011,1008514,75,6,How To Succeed In Business Without Really Trying '11,8,Al Hirschfeld,Musical,2011
9112,93,5,06/05/2011,974481,83,6,Jersey Boys,8,August Wilson,Musical,2011
5950,75,5,06/05/2011,443486,50,6,Jerusalem,8,Music Box,Play,2011
9636,80,5,06/05/2011,786844,57,6,Mamma Mia!,8,Winter Garden,Musical,2011
11047,77,5,06/05/2011,814648,59,6,Mary Poppins,8,New Amsterdam,Musical,2011
8900,76,5,06/05/2011,688624,57,6,Memphis,8,Shubert,Musical,2011
3570,37,5,06/05/2011,242786,22,6,Million Dollar Quartet,8,Nederlander,Musical,2011
8592,64,5,06/05/2011,766487,53,6,Priscilla Queen Of The Desert,8,Palace,Musical,2011
4760,56,5,06/05/2011,246046,27,6,Rain: A Tribute To The Beatles On Broadway,8,Brooks Atkinson,Musical,2011
3900,84,5,06/05/2011,309286,57,6,Rock Of Ages,8,Helen Hayes,Musical,2011
10718,77,5,06/05/2011,789154,55,6,Sister Act,8,Broadway,Musical,2011
14784,96,5,06/05/2011,1150208,58,6,Spider-Man Turn Off The Dark,0,Foxwoods,Musical,2011
7188,59,5,06/05/2011,519191,37,6,The Addams Family,8,Lunt-Fontanne,Musical,2011
8736,102,5,06/05/2011,1173580,119,6,The Book Of Mormon,8,Eugene O'Neill,Musical,2011
5226,69,5,06/05/2011,389168,47,6,The House Of Blue Leaves '11,8,Walter Kerr,Play,2011
3314,56,5,06/05/2011,190971,28,6,The Importance Of Being Earnest,8,American Airlines,Play,2011
13358,100,5,06/05/2011,1656189,98,6,The Lion King,8,Minskoff,Musical,2011
6676,78,5,06/05/2011,573666,58,6,The Motherf**Ker With The Hat,8,Schoenfeld,Play,2011
4861,76,5,06/05/2011,275314,43,6,The Normal Heart,8,Golden,Play,2011
4483,56,5,06/05/2011,225302,27,6,The People In The Picture,8,Studio 54,Musical,2011
10432,81,5,06/05/2011,806956,56,6,The Phantom Of The Opera,8,Majestic,Musical,2011
8554,100,5,06/05/2011,909093,90,6,War Horse,8,Vivian Beaumont,Play,2011
14472,100,5,06/05/2011,1705602,109,6,Wicked,8,Gershwin,Musical,2011
7201,100,12,06/12/2011,724930,82,6,Anything Goes '11,7,Stephen Sondheim,Musical,2011
4283,52,12,06/12/2011,190098,22,6,Arcadia '11,8,Ethel Barrymore,Play,2011
6864,75,12,06/12/2011,387092,38,6,Baby It'S You!,8,Broadhurst,Musical,2011
4686,43,12,06/12/2011,375999,30,6,Bengal Tiger At The Bagdhad Zoo,8,Richard Rodgers,Play,2011
9938,87,12,06/12/2011,830338,63,6,Billy Elliot: The Musical,8,Imperial,Musical,2011
3980,46,12,06/12/2011,237370,28,6,Born Yesterday '11,8,Cort,Play,2011
9971,88,12,06/12/2011,607783,46,6,Catch Me If You Can,8,Neil Simon,Musical,2011
6951,80,12,06/12/2011,555229,58,6,Chicago,8,Ambassador,Musical,2011
3004,65,12,06/12/2011,182653,42,6,Ghetto Klown,5,Lyceum,Play,2011
10771,95,12,06/12/2011,1001672,75,6,How To Succeed In Business Without Really Trying '11,8,Al Hirschfeld,Musical,2011
9672,98,12,06/12/2011,1056720,90,6,Jersey Boys,8,August Wilson,Musical,2011
6119,77,12,06/12/2011,469224,52,6,Jerusalem,8,Music Box,Play,2011
9763,81,12,06/12/2011,785948,57,6,Mamma Mia!,8,Winter Garden,Musical,2011
12976,90,12,06/12/2011,954491,70,6,Mary Poppins,8,New Amsterdam,Musical,2011
9765,83,12,06/12/2011,769586,64,6,Memphis,8,Shubert,Musical,2011
4277,44,12,06/12/2011,290278,26,6,Million Dollar Quartet,8,Nederlander,Musical,2011
8098,60,12,06/12/2011,736584,51,6,Priscilla Queen Of The Desert,8,Palace,Musical,2011
4873,58,12,06/12/2011,263523,29,6,Rain: A Tribute To The Beatles On Broadway,8,Brooks Atkinson,Musical,2011
3947,85,12,06/12/2011,325248,60,6,Rock Of Ages,8,Helen Hayes,Musical,2011
9902,81,12,06/12/2011,751626,60,6,Sister Act,7,Broadway,Musical,2011
15039,97,12,06/12/2011,1210619,61,6,Spider-Man Turn Off The Dark,0,Foxwoods,Musical,2011
7785,64,12,06/12/2011,567034,40,6,The Addams Family,8,Lunt-Fontanne,Musical,2011
8750,102,12,06/12/2011,1184507,116,6,The Book Of Mormon,8,Eugene O'Neill,Musical,2011
5044,67,12,06/12/2011,379598,46,6,The House Of Blue Leaves '11,8,Walter Kerr,Play,2011
3901,66,12,06/12/2011,236939,35,6,The Importance Of Being Earnest,8,American Airlines,Play,2011
13412,100,12,06/12/2011,1690120,100,6,The Lion King,8,Minskoff,Musical,2011
7315,85,12,06/12/2011,633130,64,6,The Motherf**Ker With The Hat,8,Schoenfeld,Play,2011
5775,90,12,06/12/2011,367589,58,6,The Normal Heart,8,Golden,Play,2011
4021,58,12,06/12/2011,208208,29,6,The People In The Picture,7,Studio 54,Musical,2011
11506,89,12,06/12/2011,894974,62,6,The Phantom Of The Opera,8,Majestic,Musical,2011
8554,100,12,06/12/2011,919440,91,6,War Horse,8,Vivian Beaumont,Play,2011
14472,100,12,06/12/2011,1752076,112,6,Wicked,8,Gershwin,Musical,2011
8268,101,19,06/19/2011,828341,84,6,Anything Goes '11,8,Stephen Sondheim,Musical,2011
5166,62,19,06/19/2011,244665,29,6,Arcadia '11,8,Ethel Barrymore,Play,2011
7087,78,19,06/19/2011,392483,38,6,Baby It'S You!,8,Broadhurst,Musical,2011
4832,45,19,06/19/2011,371492,29,6,Bengal Tiger At The Bagdhad Zoo,8,Richard Rodgers,Play,2011
10104,89,19,06/19/2011,841939,63,6,Billy Elliot: The Musical,8,Imperial,Musical,2011
3862,45,19,06/19/2011,203755,24,6,Born Yesterday '11,8,Cort,Play,2011
10517,92,19,06/19/2011,805542,61,6,Catch Me If You Can,8,Neil Simon,Musical,2011
6931,80,19,06/19/2011,564188,59,6,Chicago,8,Ambassador,Musical,2011
3800,70,19,06/19/2011,261623,50,6,Ghetto Klown,6,Lyceum,Play,2011
11453,101,19,06/19/2011,1138153,85,6,How To Succeed In Business Without Really Trying '11,8,Al Hirschfeld,Musical,2011
9654,98,19,06/19/2011,1034856,88,6,Jersey Boys,8,August Wilson,Musical,2011
5837,73,19,06/19/2011,446047,51,6,Jerusalem,8,Music Box,Play,2011
9453,79,19,06/19/2011,774101,56,6,Mamma Mia!,8,Winter Garden,Musical,2011
12440,87,19,06/19/2011,920370,67,6,Mary Poppins,8,New Amsterdam,Musical,2011
3512,68,19,06/19/2011,179263,32,6,Master Class '11,0,Friedman,Play,2011
10395,88,19,06/19/2011,821992,68,6,Memphis,8,Shubert,Musical,2011
9217,68,19,06/19/2011,831033,57,6,Priscilla Queen Of The Desert,8,Palace,Musical,2011
5856,61,19,06/19/2011,302675,29,6,Rain: A Tribute To The Beatles On Broadway,9,Brooks Atkinson,Musical,2011
4104,88,19,06/19/2011,329924,61,6,Rock Of Ages,8,Helen Hayes,Musical,2011
11499,82,19,06/19/2011,905913,63,6,Sister Act,8,Broadway,Musical,2011
15448,100,19,06/19/2011,1270862,65,6,Spider-Man Turn Off The Dark,7,Foxwoods,Musical,2011
7465,61,19,06/19/2011,556606,40,6,The Addams Family,8,Lunt-Fontanne,Musical,2011
8752,102,19,06/19/2011,1193763,100,6,The Book Of Mormon,8,Eugene O'Neill,Musical,2011
5012,67,19,06/19/2011,372430,45,6,The House Of Blue Leaves '11,8,Walter Kerr,Play,2011
4050,68,19,06/19/2011,252512,37,6,The Importance Of Being Earnest,8,American Airlines,Play,2011
13408,100,19,06/19/2011,1734459,103,6,The Lion King,8,Minskoff,Musical,2011
7909,92,19,06/19/2011,707750,72,6,The Motherf**Ker With The Hat,8,Schoenfeld,Play,2011
6374,99,19,06/19/2011,454764,71,6,The Normal Heart,8,Golden,Play,2011
6327,79,19,06/19/2011,299796,36,6,The People In The Picture,8,Studio 54,Musical,2011
11668,90,19,06/19/2011,914213,64,6,The Phantom Of The Opera,8,Majestic,Musical,2011
8552,100,19,06/19/2011,948563,92,6,War Horse,8,Vivian Beaumont,Play,2011
14472,100,19,06/19/2011,1775427,113,6,Wicked,8,Gershwin,Musical,2011
8267,101,26,06/26/2011,842092,83,6,Anything Goes '11,8,Stephen Sondheim,Musical,2011
6796,74,26,06/26/2011,438913,43,6,Baby It'S You!,8,Broadhurst,Musical,2011
4629,43,26,06/26/2011,358806,28,6,Bengal Tiger At The Bagdhad Zoo,8,Richard Rodgers,Play,2011
10972,97,26,06/26/2011,951214,72,6,Billy Elliot: The Musical,8,Imperial,Musical,2011
4315,50,26,06/26/2011,263123,31,6,Born Yesterday '11,8,Cort,Play,2011
10600,93,26,06/26/2011,775977,59,6,Catch Me If You Can,8,Neil Simon,Musical,2011
6979,81,26,06/26/2011,547868,57,6,Chicago,8,Ambassador,Musical,2011
3891,71,26,06/26/2011,252835,48,6,Ghetto Klown,6,Lyceum,Play,2011
10027,101,26,06/26/2011,1054587,90,6,How To Succeed In Business Without Really Trying '11,7,Al Hirschfeld,Musical,2011
9782,100,26,06/26/2011,1068423,91,6,Jersey Boys,8,August Wilson,Musical,2011
5707,72,26,06/26/2011,439351,50,6,Jerusalem,8,Music Box,Play,2011
10710,89,26,06/26/2011,892334,64,6,Mamma Mia!,8,Winter Garden,Musical,2011
13957,97,26,06/26/2011,1103991,80,6,Mary Poppins,8,New Amsterdam,Musical,2011
4056,78,26,06/26/2011,226694,40,6,Master Class '11,0,Friedman,Play,2011
10620,90,26,06/26/2011,864550,72,6,Memphis,8,Shubert,Musical,2011
9700,72,26,06/26/2011,858193,59,6,Priscilla Queen Of The Desert,8,Palace,Musical,2011
5975,63,26,06/26/2011,318309,31,6,Rain: A Tribute To The Beatles On Broadway,9,Brooks Atkinson,Musical,2011
4375,94,26,06/26/2011,370520,68,6,Rock Of Ages,8,Helen Hayes,Musical,2011
12864,92,26,06/26/2011,990657,67,6,Sister Act,8,Broadway,Musical,2011
15452,100,26,06/26/2011,1702866,86,6,Spider-Man Turn Off The Dark,8,Foxwoods,Musical,2011
9891,81,26,06/26/2011,688488,49,6,The Addams Family,8,Lunt-Fontanne,Musical,2011
8752,102,26,06/26/2011,1215619,102,6,The Book Of Mormon,8,Eugene O'Neill,Musical,2011
5652,75,26,06/26/2011,400636,49,6,The House Of Blue Leaves '11,8,Walter Kerr,Play,2011
5110,86,26,06/26/2011,338319,50,6,The Importance Of Being Earnest,8,American Airlines,Play,2011
13419,100,26,06/26/2011,1748215,103,6,The Lion King,8,Minskoff,Musical,2011
8299,97,26,06/26/2011,741518,75,6,The Motherf**Ker With The Hat,8,Schoenfeld,Play,2011
6282,98,26,06/26/2011,514206,81,6,The Normal Heart,8,Golden,Play,2011
12433,96,26,06/26/2011,1006430,70,6,The Phantom Of The Opera,8,Majestic,Musical,2011
8552,100,26,06/26/2011,960285,93,6,War Horse,8,Vivian Beaumont,Play,2011
14472,100,26,06/26/2011,1830739,117,6,Wicked,8,Gershwin,Musical,2011
8265,101,3,07/03/2011,875398,84,7,Anything Goes '11,8,Stephen Sondheim,Musical,2011
7141,78,3,07/03/2011,387647,38,7,Baby It'S You!,8,Broadhurst,Musical,2011
6869,63,3,07/03/2011,462927,37,7,Bengal Tiger At The Bagdhad Zoo,8,Richard Rodgers,Play,2011
10587,93,3,07/03/2011,880874,66,7,Billy Elliot: The Musical,8,Imperial,Musical,2011
10227,90,3,07/03/2011,698495,53,7,Catch Me If You Can,8,Neil Simon,Musical,2011
7161,83,3,07/03/2011,584230,61,7,Chicago,8,Ambassador,Musical,2011
4455,82,3,07/03/2011,289574,55,7,Ghetto Klown,6,Lyceum,Play,2011
11345,100,3,07/03/2011,1132532,84,7,How To Succeed In Business Without Really Trying '11,8,Al Hirschfeld,Musical,2011
9646,98,3,07/03/2011,979761,84,7,Jersey Boys,8,August Wilson,Musical,2011
5923,74,3,07/03/2011,399748,45,7,Jerusalem,8,Music Box,Play,2011
9471,79,3,07/03/2011,792888,57,7,Mamma Mia!,8,Winter Garden,Musical,2011
12951,90,3,07/03/2011,1005341,73,7,Mary Poppins,8,New Amsterdam,Musical,2011
4711,91,3,07/03/2011,239204,43,7,Master Class '11,0,Friedman,Play,2011
9948,85,3,07/03/2011,728280,61,7,Memphis,8,Shubert,Musical,2011
8968,66,3,07/03/2011,760804,52,7,Priscilla Queen Of The Desert,8,Palace,Musical,2011
5353,63,3,07/03/2011,265645,29,7,Rain: A Tribute To The Beatles On Broadway,8,Brooks Atkinson,Musical,2011
4223,91,3,07/03/2011,348529,64,7,Rock Of Ages,8,Helen Hayes,Musical,2011
9593,68,3,07/03/2011,738755,51,7,Sister Act,8,Broadway,Musical,2011
15174,98,3,07/03/2011,1690103,86,7,Spider-Man Turn Off The Dark,8,Foxwoods,Musical,2011
11058,91,3,07/03/2011,625653,44,7,The Addams Family,8,Lunt-Fontanne,Musical,2011
